cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
321,16507,7152,307.0,83.453,2.421,169.705,273.912,184.6,121.815,100.128,14.52,259.131,434.762,272.454,5.065,26.211,103.462,208.946,54.382,102.461,110.328,221.368,306.0,74.396,257.765,140.291,136.511,261.145,33.3,73.032,337.897,43.534,96.871,27.672,3.416,205.341,511.242,215.481,35.374,23.494,2.017,128.179,459.234,37.863,-7.469635,33.228897,-3.420849,10.448366
322,4462,14629,143.12,128.862,1.0,62.197,280.962,100.9,458.28,174.795,107.66,242.369,380.822,255.335,5.065,52.998,146.154,5.288,4.268,32.219,77.229,191.985,173.0,78.473,580.476,129.807,233.155,222.763,156.733,116.723,226.306,68.618,341.41,90.716,1.0,71.006,508.556,309.532,185.761,80.391,9.138,69.197,338.517,80.871,16.807507,22.719175,0.49993324,-3.3182569
323,12654,3179,124.08,444.336,3.842,80.391,327.286,88.75,554.412,149.048,47.57,242.369,184.169,369.053,32.505,35.666,122.246,236.815,107.763,57.584,231.693,245.503,170.0,121.288,388.253,227.16,52.473,482.908,86.365,134.436,263.503,117.695,127.438,16.761,9.456,178.852,358.169,342.793,144.942,28.787,184.116,126.336,379.166,192.69,-22.727783,-16.165894,-8.593121,-9.730051
324,4405,18133,202.11,97.793,1.0,24.156,67.466,2.35,451.784,102.702,16.023,258.013,312.274,157.514,10.146,2.576,76.138,18.15,22.788,1.0,132.395,185.689,174.0,35.659,412.105,176.237,30.413,255.814,12.536,133.255,247.562,28.265,184.405,5.85,1.0,35.057,460.218,432.256,54.71,10.262,71.195,111.59,135.268,7.144,-61.804882,49.865322,15.947376,-6.1382523
325,10264,17376,186.33,104.963,1.0,136.626,184.284,69.85,147.797,22.885,1.0,127.272,232.489,123.277,49.781,1.0,79.554,46.019,9.715,8.805,77.229,172.047,230.0,34.64,221.285,63.906,179.58,218.498,34.454,68.309,408.039,39.171,101.039,1.0,9.456,55.869,469.617,41.144,13.89,16.878,16.26,207.435,342.212,2.229,3.4943466,71.57444,11.701467,3.2866204
326,5986,7584,290.65,159.932,5.263,108.508,235.644,104.95,140.003,329.28,13.018,147.386,310.027,259.004,3.033,26.211,100.046,176.79,32.593,4.902,84.25,137.418,137.0,61.144,264.781,96.856,85.038,169.455,77.136,62.404,275.194,44.624,162.174,10.699,8.248,116.415,464.246,290.033,172.871,22.171,31.519,19.432,203.017,68.583,-26.545235,35.763332,4.930864,-4.7118416
328,13429,18371,57.28,87.038,1.0,7.616,13.085,42.85,160.788,93.691,4.005,68.047,495.443,38.906,143.279,7.303,202.508,28.869,92.511,1.0,225.675,377.724,266.0,42.795,1.0,188.219,2.05,370.961,13.689,49.415,93.461,95.883,480.353,66.468,1.0,110.739,465.589,475.84,63.303,6.293,107.818,1.0,2.232,29.262,-43.569557,27.855812,5.1880364,-10.38049
329,3143,14759,67.65,22.51,1.0,95.276,375.625,41.5,181.573,61.506,5.507,192.084,392.06,81.703,5.065,4.151,35.154,11.719,20.61,18.561,143.428,159.455,274.0,76.435,274.603,183.726,79.785,230.226,43.682,94.287,227.369,42.443,160.784,1.0,2.208,76.682,375.625,473.546,112.716,11.585,21.346,71.041,88.459,123.878,17.350285,61.508377,5.390228,-0.78860354
330,3474,9633,92.24,150.372,3.842,103.546,342.392,111.7,141.302,127.162,10.014,201.023,233.613,104.935,3.033,12.03,62.477,206.803,6.447,34.17,50.148,87.048,71.0,62.163,215.673,26.462,214.246,143.867,56.372,65.947,249.687,4.272,139.943,14.336,3.416,80.466,299.089,126.018,61.155,30.11,16.26,106.061,435.83,78.413,-9.535248,60.41613,6.9700203,8.456529
331,7663,18653,106.88,27.289,1.0,287.137,140.981,18.55,385.531,106.564,10.014,78.104,188.664,76.812,2.016,2.576,14.662,11.719,5.358,112.217,29.084,87.048,108.0,12.213,435.958,44.435,67.18,117.212,19.457,83.66,252.876,3.181,56.577,2.212,1.0,27.489,348.77,91.61,7.445,8.939,1.0,159.513,156.208,2.229,7.249611,84.89807,14.13471,-0.54861355
333,14084,11801,167.85,185.026,3.842,34.079,96.67,79.3,638.853,49.92,1.0,14.409,232.489,30.346,28.439,32.514,142.738,125.339,60.918,1.0,132.395,144.764,134.0,72.357,2.403,96.856,3.101,191.844,14.843,65.947,55.201,52.259,269.16,16.761,7.04,44.517,339.371,234.979,134.2,8.939,38.641,2.843,1.0,112.819,-49.398045,33.11394,8.394798,-11.185507
334,14446,8622,103.9,275.844,1.0,1.0,399.794,165.7,314.081,1.0,400.6,665.883,253.84,216.207,98.563,459.532,134.2,73.888,179.665,53.682,121.361,205.627,793.0,121.288,170.774,704.943,124.956,330.446,412.828,99.011,526.006,357.63,385.872,342.891,2.208,311.295,5.028,12.47,56.858,130.672,38.641,1.0,301.562,282.391,30.859818,-10.036823,-18.23526,2.8165426
335,7315,1545,255.97,225.656,3.842,130.01,299.089,148.15,204.957,124.588,34.05,175.322,204.396,130.613,4.049,24.636,38.569,196.084,16.252,10.756,70.208,134.27,153.0,44.834,222.688,21.969,113.401,182.249,48.297,51.777,267.754,18.45,98.26,10.699,9.456,55.869,368.911,208.599,67.6,27.464,5.069,181.631,315.112,42.779,-4.091217,60.59955,6.0858006,7.498398
336,11015,12291,139.29,281.819,1.0,1.0,47.325,1.0,303.688,1.0,23.534,149.621,445.999,29.124,778.452,1.0,1.0,9.575,34.772,26.365,154.461,380.872,308.0,172.257,2.403,448.828,1.0,591.657,145.197,1.0,63.703,27.175,162.174,247.113,1.0,46.409,1.0,28.527,39.671,14.232,73.229,1.0,37.954,118.963,-51.488922,-61.855515,-19.737146,-15.143571
337,5540,6123,475.56,134.837,5.263,277.214,296.068,177.85,91.936,123.3,28.041,240.134,241.479,145.286,23.358,18.333,88.092,249.678,9.715,41.975,70.208,100.69,90.0,55.028,240.928,68.399,234.205,206.771,60.986,96.649,321.955,24.993,160.784,19.186,127.838,112.631,354.141,145.517,41.819,27.464,17.277,163.199,478.943,83.328,-5.775648,55.498985,4.95361,11.760833
338,11825,3944,116.12,334.398,2.421,75.429,346.42,49.6,538.823,219.853,179.768,132.859,253.84,202.756,5.065,19.909,173.477,178.933,32.593,53.682,224.672,158.405,161.0,114.152,476.647,41.439,88.189,333.645,62.14,82.479,259.252,54.44,266.381,19.186,8.248,69.114,513.927,154.692,121.31,23.494,60.004,100.531,297.867,96.845,-26.380325,-7.3252716,-7.7971363,-6.639132
339,5155,18808,319.22,96.598,1.0,67.159,85.593,3.7,629.759,236.589,35.552,152.973,312.274,184.415,2.016,2.576,81.262,99.614,17.341,12.707,181.542,156.307,230.0,32.601,503.306,150.775,57.726,201.44,24.072,63.585,261.378,16.269,221.919,10.699,1.0,52.085,509.899,347.381,93.381,14.232,65.091,174.258,156.208,2.229,-63.11023,50.954796,16.964851,-6.0114965
340,5292,3825,72.2,200.561,5.263,308.639,301.103,176.5,116.619,87.254,31.045,323.943,374.08,91.485,5.065,24.636,6.123,277.547,22.788,38.072,112.334,137.418,219.0,81.532,245.138,204.694,291.981,237.689,52.911,83.66,369.78,56.621,85.755,3.425,22.744,139.119,483.044,450.607,99.826,42.019,5.069,190.847,369.312,95.616,5.612911,37.66973,-0.27295378,5.713942
341,3067,15908,145.82,95.403,1.0,85.353,188.312,38.8,127.012,134.887,22.032,301.594,293.171,120.831,9.13,2.576,21.492,61.026,27.146,88.803,140.419,130.072,170.0,26.485,283.021,204.694,100.795,181.182,41.375,56.5,284.759,8.634,74.64,5.85,1.0,144.795,403.823,388.672,50.413,18.201,2.017,207.435,231.349,4.686,14.2698555,70.83742,7.1940217,-0.31984517
343,11006,4550,106.17,216.096,2.421,65.505,331.315,82.0,428.401,134.887,41.561,369.758,248.222,172.187,33.521,18.333,67.6,183.221,107.763,26.365,342.024,179.393,107.0,83.57,339.145,480.28,135.461,285.667,51.758,67.128,262.44,44.624,176.068,14.336,7.04,165.608,282.976,416.199,65.452,20.848,10.156,43.393,268.303,154.598,-14.320602,-15.51107,-4.8649874,-10.165138
344,5213,449,97.5,171.882,3.842,1.0,565.959,298.0,282.902,217.278,513.269,470.329,194.282,191.752,5.065,793.582,41.985,93.182,43.487,14.658,44.13,140.566,39.0,59.105,208.657,189.717,147.016,234.491,283.627,205.287,45.636,323.821,53.798,236.201,7.04,40.733,52.024,5.588,9.594,547.473,5.069,8.373,130.34,107.904,17.055145,-0.08410168,-13.472723,0.32816637
345,8465,19585,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-41.714905,38.58036,9.51725,-8.30901
347,2682,13452,279.71,118.108,3.842,91.969,246.722,191.35,250.425,123.3,133.198,139.564,232.489,123.277,11.163,221.599,60.769,43.876,54.382,28.316,132.395,157.356,158.0,84.59,205.851,144.784,216.347,169.455,175.191,102.553,212.49,140.598,183.015,85.867,3.416,19.92,368.911,212.04,162.129,124.056,10.156,100.531,138.963,126.336,18.769691,14.783554,-0.61074924,-4.0143013
348,6488,2076,108.02,133.642,3.842,143.242,314.195,137.35,502.449,3.575,25.036,298.242,349.358,247.999,34.537,24.636,82.969,110.333,47.845,53.682,94.28,145.813,178.0,49.931,330.726,382.927,145.965,311.255,85.211,58.862,293.261,39.171,110.765,13.124,4.624,313.188,597.177,390.966,61.155,22.171,3.035,177.945,397.644,50.151,10.961503,32.5496,-1.6553282,0.21309452
350,3161,17691,235.65,70.309,1.0,48.965,86.6,3.7,741.481,190.244,37.054,227.842,289.8,174.633,3.033,2.576,98.338,9.575,24.967,4.902,128.383,259.145,169.0,32.601,413.508,147.78,19.909,235.557,37.915,88.383,220.993,35.9,107.986,9.487,2.208,35.057,432.02,271.682,39.671,10.262,99.679,203.749,115.559,10.83,-65.4049,48.3653,17.854227,-6.457853
351,9367,9520,71.49,77.478,1.0,63.851,154.073,19.9,520.636,150.335,100.149,216.668,315.646,230.88,4.049,2.576,117.123,106.045,54.382,168.801,75.223,52.419,71.0,64.202,180.596,324.514,290.931,152.396,89.826,70.67,176.356,4.272,169.121,49.495,3.416,231.83,245.379,208.599,52.561,16.878,13.208,4.686,271.999,36.635,-23.959127,42.02174,10.437417,-4.5878716
352,5191,4766,108.87,83.453,2.421,478.998,319.23,183.25,132.208,30.61,25.036,288.185,285.305,120.831,8.114,18.333,12.954,219.665,20.61,252.701,124.37,123.776,177.0,66.241,180.596,93.861,450.603,312.321,51.758,48.234,419.73,21.722,85.755,3.425,4.624,93.71,453.504,257.918,39.671,32.756,2.017,192.69,417.353,61.21,2.9194374,47.49475,2.2704504,14.461463
353,6938,14000,129.62,85.843,1.0,272.252,234.637,95.5,102.329,87.254,7.009,144.034,235.861,111.049,4.049,2.576,21.492,112.476,1.0,28.316,100.298,100.69,186.0,64.202,276.006,27.96,227.902,150.264,49.45,67.128,302.826,9.725,98.26,7.062,21.536,52.085,598.52,62.936,164.277,22.171,11.173,212.965,310.185,82.1,4.5238457,69.1712,10.361714,3.876591
354,4045,16512,134.45,87.038,1.0,219.325,176.228,22.6,115.32,170.933,26.538,222.255,253.84,106.158,3.033,2.576,26.615,61.026,18.431,4.902,82.244,134.27,171.0,37.698,273.199,185.223,36.716,189.712,36.761,55.319,259.252,12.997,64.914,2.212,1.0,57.761,413.222,350.822,37.523,11.585,1.0,253.515,189.467,3.458,10.588676,75.33446,11.01441,-0.43596292
355,1208,8301,244.32,124.083,3.842,187.899,245.715,138.7,102.329,114.289,7.009,189.849,189.787,129.39,5.065,19.909,40.277,198.227,6.447,47.828,52.154,112.233,75.0,69.299,204.448,29.457,165.924,232.359,55.218,48.234,240.122,16.269,82.976,2.212,2.208,71.006,319.23,114.549,65.452,20.848,5.069,34.177,441.989,58.753,-8.8964615,60.749557,7.0461664,8.556272
356,10854,5322,104.32,237.605,3.842,148.204,285.997,118.45,291.996,64.081,28.041,255.779,301.037,123.277,6.081,18.333,52.231,273.26,33.683,10.756,95.283,127.974,113.0,57.066,305.471,231.654,187.984,380.556,45.99,87.202,310.265,31.537,96.871,9.487,3.416,180.744,524.669,341.646,71.897,23.494,8.121,137.395,379.166,145.996,7.131214,34.469852,-0.7365014,4.762663
357,10550,9798,107.17,168.297,1.0,133.318,340.378,95.5,191.966,87.254,8.511,230.077,257.211,185.638,3.033,1.0,93.215,288.266,4.268,26.365,109.325,88.098,117.0,64.202,246.541,92.363,255.215,205.704,52.911,63.585,380.407,10.816,105.207,5.85,1.0,139.119,453.504,95.051,63.303,27.464,17.277,4.686,512.202,58.753,-9.204824,50.37145,2.944951,10.616677
358,5354,1437,242.76,124.083,3.842,240.826,278.948,154.9,178.975,6.149,37.054,228.96,249.345,120.831,5.065,27.787,24.908,193.94,9.715,30.268,89.265,109.085,190.0,49.931,212.867,30.955,156.47,240.888,43.682,65.947,343.211,42.443,152.448,3.425,4.624,65.33,496.472,283.152,52.561,32.756,3.035,292.221,294.171,30.491,1.2173252,56.86387,4.1716413,8.478262
359,8118,14186,76.18,218.486,6.684,7.616,304.124,61.75,177.676,22.885,91.135,198.789,494.319,532.903,119.904,4.151,170.062,84.607,18.431,4.902,230.69,353.588,291.0,97.842,405.09,203.196,161.722,442.394,88.672,107.277,324.081,92.611,309.453,10.699,4.624,50.193,658.944,295.768,142.794,12.909,24.398,56.295,364.385,123.878,-2.0080814,22.775803,-5.664414,4.6784554
360,7154,17434,186.33,35.654,1.0,313.601,161.122,36.1,216.649,38.334,22.032,90.396,260.583,135.504,2.016,1.0,43.692,26.725,2.089,80.998,52.154,126.924,134.0,23.427,218.479,27.96,98.694,166.256,34.454,77.755,258.189,5.362,120.491,8.274,1.0,21.812,303.117,84.728,16.039,14.232,2.017,141.081,236.276,2.229,5.764084,80.566376,13.25033,0.44309732
361,11870,439,130.05,304.524,3.842,1.0,318.223,92.8,503.748,178.657,86.629,415.574,345.987,366.607,22.342,48.271,137.615,260.397,103.406,10.756,331.994,367.23,226.0,94.784,529.965,564.154,62.978,446.658,54.065,45.872,360.215,64.255,139.943,31.309,15.496,201.557,264.177,381.79,233.026,26.14,301.107,83.943,371.776,150.911,-18.580898,-25.773285,-8.782954,-12.396616
362,3707,2310,211.49,383.392,2.421,20.848,400.801,254.8,168.583,20.311,92.638,389.872,425.772,203.979,77.221,426.442,82.969,28.869,34.772,26.365,850.551,525.685,404.0,87.648,340.548,257.115,144.915,430.666,302.084,184.032,345.336,543.034,327.516,232.564,5.832,52.085,108.419,495.339,26.781,220.648,29.485,45.236,286.781,109.133,6.3960495,-10.671932,-16.39383,-4.3912053
366,13225,903,50.74,271.065,8.105,1.0,333.329,96.85,611.572,160.634,73.108,378.698,268.449,375.166,31.488,76.634,142.738,266.828,126.284,6.854,300.901,300.07,336.0,167.16,459.81,630.055,30.413,590.591,54.065,126.17,333.646,56.621,151.058,41.008,16.704,385.085,277.605,641.002,226.581,24.817,271.605,170.572,311.417,209.893,-17.001642,-26.027039,-8.086592,-12.8205185
367,8873,14849,187.04,15.34,1.0,103.546,133.931,44.2,76.347,17.736,16.023,71.399,221.252,97.599,6.081,2.576,59.062,43.876,2.089,14.658,198.593,62.913,124.0,74.396,131.487,54.919,156.47,84.161,20.611,42.33,163.603,4.272,253.876,7.062,62.607,35.057,248.065,54.907,65.452,10.262,4.052,157.67,200.554,39.092,-31.188393,48.13238,9.714689,-5.6271973
368,4055,9094,209.92,118.108,2.421,29.118,77.536,28.0,508.944,248.175,41.561,144.034,219.004,156.291,3.033,19.909,142.738,39.588,30.414,1.0,65.193,140.566,92.0,69.299,37.48,162.757,39.868,278.204,27.532,82.479,66.891,31.537,340.021,13.124,5.832,44.517,215.839,179.925,82.639,32.756,65.091,17.589,81.068,34.177,-46.52123,34.285862,8.250041,-10.595429
369,11016,18028,117.26,116.913,1.0,189.553,271.898,96.85,206.256,3.575,4.005,152.973,215.633,136.727,2.016,2.576,57.354,153.208,18.431,100.51,50.148,110.134,166.0,30.562,362.997,24.964,266.77,259.013,48.297,143.883,380.407,6.453,38.515,3.425,150.79,97.494,390.395,33.115,16.039,19.525,1.0,233.24,339.748,5.915,1.9871941,64.04358,7.47075,12.244263
370,5689,11934,142.13,125.278,1.0,201.131,265.856,34.75,132.208,190.244,14.52,196.554,319.017,395.953,6.081,1.0,252.031,144.633,40.219,24.414,108.322,110.134,116.0,65.221,280.215,116.327,264.669,219.565,135.969,45.872,310.265,20.631,176.068,49.495,1.0,209.125,399.794,88.169,43.968,23.494,17.277,93.159,467.857,41.55,-13.99618,34.97421,9.621523,8.966132
371,16370,8151,396.26,103.768,1.0,123.394,234.637,153.55,146.498,6.149,38.556,185.379,437.009,232.103,10.146,15.181,229.831,174.646,57.65,90.754,108.322,152.109,190.0,71.338,214.27,110.336,115.502,266.476,43.682,135.617,278.382,46.806,317.79,31.309,224.476,184.528,411.879,122.577,31.077,20.848,7.104,67.354,417.353,67.354,18.691559,50.859257,3.4541297,17.432085
372,1066,18827,76.75,106.158,1.0,4.308,49.339,1.0,555.711,107.852,47.57,235.664,239.232,203.979,39.619,1.0,122.246,3.144,20.61,1.0,349.045,260.194,95.0,22.407,306.874,224.165,119.703,271.807,21.764,71.851,272.005,45.715,158.006,14.336,2.208,31.273,218.524,237.273,31.077,4.97,140.372,144.768,44.113,10.83,-71.46446,46.420155,19.258476,-9.15044
373,1964,3282,146.53,113.328,3.842,72.121,301.103,79.3,152.993,84.679,14.52,399.93,265.078,128.168,4.049,18.333,47.108,211.09,111.032,155.143,117.349,62.913,246.0,66.241,191.82,297.555,262.568,237.689,52.911,50.596,292.198,34.809,148.28,11.911,3.416,231.83,210.468,446.02,43.968,24.817,9.138,21.275,344.676,69.812,15.315475,37.752136,1.3331472,2.1330633
376,13409,1366,52.16,251.945,3.842,113.47,363.54,67.15,529.73,174.795,101.651,285.95,339.244,523.121,7.098,34.09,214.462,226.097,76.17,73.193,144.431,250.75,273.0,123.327,507.515,405.393,113.401,361.365,56.372,48.234,260.315,60.984,189.962,28.885,15.496,114.523,309.831,126.018,95.529,16.878,199.376,124.493,306.49,193.919,-23.2517,-17.544846,-8.485929,-9.792844
377,1462,10347,232.81,168.297,2.421,234.21,268.877,146.8,137.404,65.369,14.52,224.49,378.575,122.054,4.049,13.606,23.2,196.084,3.179,16.609,85.253,131.122,208.0,73.377,198.836,32.453,215.297,253.682,51.758,67.128,335.771,27.175,380.314,3.425,2.208,63.437,504.528,209.746,74.045,26.14,6.087,146.611,435.83,77.185,-0.30673885,45.938328,1.7240068,9.647455
378,1847,527,108.87,119.303,3.842,120.086,310.166,117.1,156.891,3.575,2.502,266.953,259.459,27.901,4.049,15.181,23.2,142.489,23.878,20.512,78.232,112.233,152.0,29.543,169.371,231.654,183.782,233.425,37.915,71.851,251.813,90.43,126.049,17.973,95.222,144.795,371.597,372.614,1.0,26.14,15.242,89.472,284.317,5.915,13.127792,46.06877,3.3934858,3.0159953
380,1973,13220,358.59,183.831,1.0,149.858,271.898,86.05,169.882,116.863,40.059,240.134,361.719,190.529,13.195,30.938,71.015,118.908,16.252,20.512,154.461,170.998,159.0,78.473,219.882,224.165,216.347,263.277,87.518,73.032,244.373,67.527,196.91,27.672,3.416,110.739,352.798,418.493,97.677,79.068,9.138,120.806,348.371,104.218,13.00999,33.541977,1.3952757,2.0380976
381,14436,9508,73.05,140.812,2.421,108.508,474.317,168.4,163.386,19.023,480.22,604.423,149.333,159.96,5.065,514.681,60.769,112.476,30.414,131.729,58.172,52.419,54.0,82.551,117.456,459.312,147.016,203.572,374.76,112.0,115.779,256.203,87.145,190.131,2.208,112.631,37.254,13.617,41.819,317.24,8.121,4.686,232.581,104.218,18.236378,0.23767662,-13.396405,0.24058412
382,7762,2106,59.69,606.853,3.842,87.007,639.474,840.7,369.941,38.334,277.415,865.906,615.683,276.122,75.188,881.822,180.308,172.502,89.243,32.219,521.563,712.473,620.0,80.512,534.174,90.865,454.804,618.312,662.001,140.34,797.012,896.392,296.949,336.829,7.04,40.733,73.508,309.532,82.639,348.996,163.77,19.432,1000.0,145.996,31.239727,-19.910713,-21.07484,0.92236865
383,12374,16723,304.87,139.617,1.0,24.156,86.6,48.25,165.984,70.518,5.507,109.393,314.522,144.064,2.016,15.181,72.723,84.607,24.967,8.805,54.16,144.764,150.0,26.485,191.82,144.784,69.281,266.476,43.682,52.957,183.796,44.624,371.978,7.062,2.208,53.977,354.141,144.37,24.632,7.616,2.017,26.804,294.171,4.686,-29.658997,45.84967,8.861285,-5.054564
384,7581,16034,327.32,52.384,1.0,257.366,167.164,57.7,241.332,38.334,8.511,126.154,287.552,81.703,4.049,4.151,47.108,48.163,3.179,73.193,64.19,117.48,180.0,31.582,247.944,23.466,150.167,186.513,26.379,86.021,320.893,3.181,159.395,5.85,11.872,40.733,644.173,49.172,63.303,19.525,1.0,200.063,332.358,3.458,8.327446,75.93416,11.917998,2.0845282
385,812,10532,229.82,163.517,1.0,156.474,260.821,37.45,186.77,85.966,7.009,327.295,363.966,151.4,4.049,10.454,65.892,84.607,24.967,30.268,80.238,191.985,98.0,74.396,191.82,287.07,165.924,254.748,77.136,65.947,225.244,32.628,227.477,21.61,5.832,95.602,292.375,253.331,59.006,96.269,6.087,19.432,444.453,59.982,12.770134,38.264233,3.047813,2.708711
386,16766,5380,260.52,223.266,2.421,166.397,319.23,206.2,201.06,53.782,22.032,277.01,471.845,455.869,22.342,24.636,112.0,230.384,47.845,28.316,218.654,182.541,376.0,73.377,325.114,206.192,201.64,352.836,47.143,84.84,461.178,87.158,146.89,8.274,4.624,173.176,512.585,279.711,46.116,23.494,7.104,126.336,530.679,147.225,-5.3240337,21.384533,-6.3483715,8.804497
387,5567,19257,53.01,76.283,1.0,40.695,45.31,1.0,418.008,102.702,11.516,121.685,253.84,336.038,4.049,4.151,274.231,11.719,7.537,1.0,104.31,206.676,189.0,42.795,348.966,27.96,23.06,180.116,229.409,117.904,198.674,31.537,66.303,44.646,1.0,8.568,297.746,213.187,78.342,92.299,112.904,118.963,246.131,1.0,-69.58065,53.137604,15.731656,-8.87669
388,13632,9706,259.81,271.065,1.0,101.892,318.223,154.9,146.498,107.852,17.525,226.725,453.865,155.069,4.049,27.787,91.508,176.79,46.756,26.365,155.464,176.245,175.0,76.435,243.735,257.115,274.123,301.66,93.286,71.851,344.273,54.44,198.299,59.194,22.744,120.199,503.185,160.427,101.974,89.653,11.173,107.904,546.693,72.269,-0.52111435,24.799126,-5.6714525,5.6672497
389,2404,16586,94.09,133.642,1.0,39.041,139.974,11.8,589.488,154.197,41.561,411.104,345.987,164.851,4.049,5.727,76.138,20.294,23.878,1.0,166.497,243.404,257.0,34.64,315.292,278.084,29.363,351.769,24.072,83.66,265.629,38.081,57.967,9.487,2.208,182.636,450.819,588.242,39.671,10.262,51.866,207.435,84.763,2.229,-63.833908,45.92109,19.033161,-5.5074964
392,8411,6977,186.33,132.447,2.421,196.169,294.053,206.2,136.105,29.322,80.62,193.201,265.078,137.95,4.049,71.907,30.031,243.247,15.162,57.584,64.19,76.555,149.0,62.163,236.719,101.349,267.82,224.895,58.679,114.362,375.094,77.343,62.135,26.46,212.397,144.795,504.528,165.015,56.858,60.543,6.087,95.002,405.035,105.446,21.104607,49.651146,5.600249,14.979422
